audio_file|text|speaker_name
wavs/voiceline_449.wav|Now ain't this a surprise.|femaledarkelf
wavs/voiceline_450.wav|Ugh! That it? That your best?|femaledarkelf
wavs/voiceline_451.wav|Agh! Flithy n'wah!|femaledarkelf
wavs/voiceline_452.wav|I can certainly share a bit of what I know.|femaledarkelf
wavs/voiceline_453.wav|Safe travels.|femaledarkelf
wavs/voiceline_454.wav|Until next time.|femaledarkelf
wavs/voiceline_455.wav|Yes?|femaledarkelf
wavs/voiceline_456.wav|Need something?|femaledarkelf
wavs/voiceline_457.wav|I'm on your side!|femaledarkelf
wavs/voiceline_458.wav|You're not supposed to be in here.|femaledarkelf
wavs/voiceline_459.wav|Hmm. Yes, it is quite sad. A young boy, Aventus Aretino, lost his mother recently, and was sent to an orphanage.|femaledarkelf
wavs/voiceline_460.wav|But he has returned home, and people have heard strange chanting. They say it's the Black Sacrament, the ritual to contact the Dark Brotherhood.|femaledarkelf
wavs/voiceline_461.wav|Why a little boy would want to contact a group of murderers is beyond me, but he is inviting evil into this city.|femaledarkelf
wavs/voiceline_462.wav|Oh, Grimvar... always with the nonsense. No, no, of course not. Those are just tales...|femaledarkelf
wavs/voiceline_463.wav|All right. I won't deny it, child. What you heard is true. But Aventus Aretino walks a dark path. His actions can lead only to ruin.|femaledarkelf
wavs/voiceline_464.wav|No, child! Wait! That boy, that house - they're cursed.|femaledarkelf
wavs/voiceline_465.wav|I try to keep Grimvar safe, but these are dangerous times.|femaledarkelf
wavs/voiceline_466.wav|Now. Enough. We will speak no more of this. I am the only friend you need.|femaledarkelf
wavs/voiceline_467.wav|You must go to a fortress, endangered by water, yet untouched by it.|femaledarkelf
wavs/voiceline_468.wav|Inside, you will find an elven mage who can turn the brightest star as black as night.|femaledarkelf
wavs/voiceline_469.wav|It is cryptic, I know, but Azura's signs are never wrong. I believe the fortress may refer to Winterhold. Ask if they know this elven enchanter.|femaledarkelf
wavs/voiceline_470.wav|Not here. Definitely not here. You want to learn, join the College in Winterhold. They'll deal with it.|femaledarkelf
wavs/voiceline_471.wav|I've got my eyes on you.|femaledarkelf
wavs/voiceline_472.wav|Mind yourself in front of the Jarl, or we'll have serious problems.|femaledarkelf
wavs/voiceline_473.wav|You could have asked before just taking it.|femaledarkelf
wavs/voiceline_474.wav|There is no one else, but very well. I cannot force you to accept your destiny.|femaledarkelf
wavs/voiceline_475.wav|Good. All will be revealed in time. Keep playing your part, and Azura will reward you.|femaledarkelf
wavs/voiceline_476.wav|I will commune with Azura.|femaledarkelf
wavs/voiceline_477.wav|Please place your hands on the altar. Azura wishes to speak with you.|femaledarkelf
wavs/voiceline_478.wav|I am charged with protecting the Jarl from any and all threats.|femaledarkelf
wavs/voiceline_479.wav|Powerful men have many enemies. More so, in times of strife. So you can imagine the dangers.|femaledarkelf
wavs/voiceline_480.wav|Oh yes, there have been attempts on the Jarl's life. More than one would-be assassin has met his end at the tip of my blade.|femaledarkelf
wavs/voiceline_481.wav|Balgruuf and I share a battle bond. We met as youths, and forged our friendship in the fires of war.|femaledarkelf
wavs/voiceline_482.wav|When he became Jarl, I insisted on serving as his protector. He had no cause to argue.|femaledarkelf
wavs/voiceline_483.wav|Gods, you are curious. Almost... dangerously so.|femaledarkelf
wavs/voiceline_484.wav|Take your pick. Dragons, Stormcloak assassins, ambitious and unscrupulous nobles... Sometimes I think his own children want him dead.|femaledarkelf
wavs/voiceline_485.wav|And those are just the physical threats. Assaults on his sanity are another matter entirely.|femaledarkelf
wavs/voiceline_486.wav|Every day, he deals with obsequious functionaries and incompetent bureaucrats. Sadly, I'm not allowed to eliminate them.|femaledarkelf
wavs/voiceline_487.wav|Well, not yet, anyway.|femaledarkelf
wavs/voiceline_488.wav|Azura is watching over you. She has seen this before it ever happened.|femaledarkelf
wavs/voiceline_489.wav|All will happen as it has been foretold.|femaledarkelf
wavs/voiceline_490.wav|The Twilight has foreseen all of this. Everything will be revealed in time.|femaledarkelf
wavs/voiceline_491.wav|Twilight guide your path.|femaledarkelf
wavs/voiceline_492.wav|May Azura's magic protect you.|femaledarkelf
wavs/voiceline_493.wav|This has all been foreseen, and we must play our parts.|femaledarkelf
wavs/voiceline_494.wav|You reek. A little friendly advice - take a bath and get some new clothes.|femaledarkelf
wavs/voiceline_495.wav|Whatever you're about to say, don't bother. I don't want to hear it.|femaledarkelf
wavs/voiceline_496.wav|What hole did you crawl out of?|femaledarkelf
wavs/voiceline_497.wav|Out of my way, or I'll cut you. Deep.|femaledarkelf
wavs/voiceline_498.wav|No!|femaledarkelf
wavs/voiceline_499.wav|That's... all you've got?|femaledarkelf
wavs/voiceline_500.wav|That your best? Huh?|femaledarkelf
wavs/voiceline_501.wav|It's... nothing...|femaledarkelf
wavs/voiceline_504.wav|Close...|femaledarkelf
wavs/voiceline_505.wav|You'll need to do better than that.|femaledarkelf
wavs/voiceline_506.wav|Easily blocked!|femaledarkelf
wavs/voiceline_507.wav|Oho! Not so fast!|femaledarkelf
wavs/voiceline_508.wav|Die already so I can take your stuff!|femaledarkelf
wavs/voiceline_509.wav|Whatcha gonna do? Huh? Whatcha gonna do?|femaledarkelf
wavs/voiceline_510.wav|Gonna split your belly like an old woman's purse!|femaledarkelf
wavs/voiceline_511.wav|Gonna rip you... open!|femaledarkelf
wavs/voiceline_512.wav|Tell you what. You start running so I can stab you in the back.|femaledarkelf
wavs/voiceline_513.wav|Can't wait to count out your coin...|femaledarkelf
wavs/voiceline_514.wav|Fire, frost, or lightning - you will suffer at my hands!|femaledarkelf
wavs/voiceline_515.wav|Don't you see? I am master of the arcane!|femaledarkelf
wavs/voiceline_516.wav|Come on! Come on!|femaledarkelf
wavs/voiceline_517.wav|I'll have your head!|femaledarkelf
wavs/voiceline_518.wav|Die, damn you!|femaledarkelf
wavs/voiceline_519.wav|I'll... Kill you!|femaledarkelf
wavs/voiceline_520.wav|Just... stand still!|femaledarkelf
wavs/voiceline_521.wav|Gods... damn you!|femaledarkelf
wavs/voiceline_522.wav|Just... die!|femaledarkelf
wavs/voiceline_523.wav|Enough... of this!|femaledarkelf
wavs/voiceline_524.wav|I've had enough of you!|femaledarkelf
wavs/voiceline_525.wav|This what you want?|femaledarkelf
wavs/voiceline_526.wav|Ha! I think you're bleeding!|femaledarkelf
wavs/voiceline_527.wav|Weren't expecting that, were you!|femaledarkelf
wavs/voiceline_528.wav|Not impressed!|femaledarkelf
wavs/voiceline_529.wav|You're nothing!|femaledarkelf
wavs/voiceline_530.wav|Going to cry now? Huh?|femaledarkelf
wavs/voiceline_531.wav|I'll try and make this quick!|femaledarkelf
wavs/voiceline_532.wav|You'd better speak to the Jarl, then.|femaledarkelf
wavs/voiceline_533.wav|Now that's how it's done! I doubt anyone in Skyrim could have weaved a better enchantment.|femaledarkelf
wavs/voiceline_534.wav|Watching you reminds me of my first days as an enchanter.|femaledarkelf
wavs/voiceline_569.wav|That's a dangerous game you're playing.|femaledarkelf
wavs/voiceline_648.wav|Take a good look around. I'm sure you'll find what you're looking for. If not, let me know, I might have it stored away.|femaledarkelf
wavs/voiceline_649.wav|Got something for just about everybody in here. Give a holler if you have any questions.|femaledarkelf
wavs/voiceline_650.wav|Aren't you a sight for sore eyes.|femaledarkelf
wavs/voiceline_651.wav|Hello friend. Make yourself at home.|femaledarkelf
wavs/voiceline_652.wav|You lost?|femaledarkelf
wavs/voiceline_653.wav|I trust you're not planning any trouble. What can I do for you, friend?|femaledarkelf
wavs/voiceline_654.wav|I'm not going out there. Not with that dragon on the loose.|femaledarkelf
wavs/voiceline_655.wav|I wouldn't go out there for all the money in the world.|femaledarkelf
wavs/voiceline_656.wav|Do you think it's gone yet?|femaledarkelf
wavs/voiceline_657.wav|We've got to find someplace to hide!|femaledarkelf
wavs/voiceline_658.wav|Don't you know there's a dragon attacking?|femaledarkelf
wavs/voiceline_659.wav|Sir...|femaledarkelf
wavs/voiceline_660.wav|I am an artisan, painting in strokes of blood red upon the canvas of life. But yes, I will take coin to fight at your side.|femaledarkelf
wavs/voiceline_661.wav|After all, where is the value in creating art if there is nobody left alive to see it?|femaledarkelf
wavs/voiceline_662.wav|Good to see you. Come on in.|femaledarkelf
wavs/voiceline_663.wav|Who would have thought I would be getting married?|femaledarkelf
wavs/voiceline_664.wav|Get out of my sight.|femaledarkelf
wavs/voiceline_665.wav|I'll see you there.|femaledarkelf
wavs/voiceline_666.wav|I'll be here, my dear.|femaledarkelf
wavs/voiceline_667.wav|A good house. You chose well. I don't like sitting still, so I've decided to open a store. Buy and sell whatever is needed.|femaledarkelf
wavs/voiceline_668.wav|Good to see you, dear.|femaledarkelf
wavs/voiceline_669.wav|Yes, love?|femaledarkelf
wavs/voiceline_670.wav|Everyone, on me! The Jarl wishes to speak!|femaledarkelf
wavs/voiceline_671.wav|I can. Here. This is fresh. I'll have another one made tomorrow.|femaledarkelf
wavs/voiceline_672.wav|I'll be waiting for you at home, then.|femaledarkelf
wavs/voiceline_673.wav|And where would that be?|femaledarkelf
wavs/voiceline_674.wav|Married. It doesn't feel like I thought it would, but I'm happy. Where should we live? You could stay with me....|femaledarkelf
wavs/voiceline_675.wav|I thought about becoming a bandit. I decided I preferred clean clothes and fresh mead.|femaledarkelf
wavs/voiceline_676.wav|Don't get too far ahead.|femaledarkelf
wavs/voiceline_677.wav|What do you want? There's no words left to say to each other.|femaledarkelf
wavs/voiceline_678.wav|Leave. Now!|femaledarkelf
wavs/voiceline_679.wav|All right, we'll start again, but watch yourself.|femaledarkelf
wavs/voiceline_680.wav|An Amulet of Mara, you're looking for marriage, then?|femaledarkelf
wavs/voiceline_681.wav|You should tell the priest we're getting married. They'll take things from there.|femaledarkelf
wavs/voiceline_682.wav|The wedding is soon. It'll be a good day.|femaledarkelf
wavs/voiceline_683.wav|But we haven't taken a side because it's not our fight.|femaledarkelf
wavs/voiceline_684.wav|Imperial spies? You can't be serious!|femaledarkelf
wavs/voiceline_685.wav|Then it's settled. You and me.|femaledarkelf
wavs/voiceline_686.wav|Your choice.|femaledarkelf
wavs/voiceline_687.wav|Won't lie, I am. And you?|femaledarkelf
wavs/voiceline_688.wav|Murdered? By Azura, who would do such a thing?|femaledarkelf
wavs/voiceline_689.wav|Nothing new there. Most of the Nords living in Windhelm don't care much for us, but Rolff is the worst by far.|femaledarkelf
wavs/voiceline_690.wav|He likes to get drunk and walk around the Gray Quarter yelling insults at us in the small hours of the morning. A real charmer, that one.|femaledarkelf
wavs/voiceline_691.wav|I'm staying out of this.|femaledarkelf
wavs/voiceline_692.wav|It has. Here, this is your half, love.|femaledarkelf
wavs/voiceline_693.wav|Back off!|femaledarkelf
wavs/voiceline_694.wav|If nobody wants that, I'll take it.|femaledarkelf
wavs/voiceline_695.wav|Damn. That's quite a sight.|femaledarkelf
wavs/voiceline_696.wav|Trouble is in the air here.|femaledarkelf
wavs/voiceline_697.wav|Hmm. Caves. Wonder what's below.|femaledarkelf
wavs/voiceline_698.wav|Nordic ruins. Old. Secretive.|femaledarkelf
wavs/voiceline_699.wav|Dwemer ruins. The people under the mountains. All gone now.|femaledarkelf
wavs/voiceline_700.wav|Release...me.|femaledarkelf
wavs/voiceline_702.wav|You're getting pretty good at this dragon-fighting business.|femaledarkelf
wavs/voiceline_703.wav|I don't know how you talked the Jarl into this plan of yours.|femaledarkelf
wavs/voiceline_704.wav|My job is to keep the Jarl safe, despite his best efforts.|femaledarkelf
wavs/voiceline_705.wav|Remind me not to make you angry.|femaledarkelf
wavs/voiceline_706.wav|You can stay, but you're not supposed to be here.|femaledarkelf
wavs/voiceline_707.wav|Stay away from that.|femaledarkelf
wavs/voiceline_708.wav|It's locked for a reason.|femaledarkelf
wavs/voiceline_709.wav|Someone do something!|femaledarkelf
wavs/voiceline_710.wav|Help me, help me!|femaledarkelf
wavs/voiceline_711.wav|Think you can steal from me?|femaledarkelf
wavs/voiceline_712.wav|Oh no you don't!|femaledarkelf
wavs/voiceline_713.wav|You little thief!|femaledarkelf
wavs/voiceline_714.wav|Filthy pickpocket!|femaledarkelf
wavs/voiceline_715.wav|You're not getting anything from me!|femaledarkelf
wavs/voiceline_716.wav|How dare you!|femaledarkelf
wavs/voiceline_717.wav|I'm starting to think...|femaledarkelf
wavs/voiceline_718.wav|Whatever you have to say to the Jarl, you can say to me.|femaledarkelf
wavs/voiceline_719.wav|You know about Helgen? The Jarl will want to speak to you personally. Approach.|femaledarkelf
wavs/voiceline_720.wav|As housecarl, my job is to deal with all dangers that threaten the Jarl or his people. So you have my attention. Now, explain yourself.|femaledarkelf
wavs/voiceline_721.wav|Well, that explains why the guards let you in. Come on then, the Jarl will want to speak to you personally.|femaledarkelf
wavs/voiceline_722.wav|What's the meaning of this interruption? Jarl Balgruuf is not receiving visitors.|femaledarkelf
wavs/voiceline_723.wav|You are a welcome guest, but you must still respect the rules of the Jarl's household.|femaledarkelf
wavs/voiceline_724.wav|We can never rest easy, for Balgruuf's enemies will not.|femaledarkelf
wavs/voiceline_725.wav|Please keep your weapons sheathed in the Jarl's presence.|femaledarkelf
wavs/voiceline_726.wav|Think very carefully about your next move...|femaledarkelf
wavs/voiceline_727.wav|What the...?!|femaledarkelf
wavs/voiceline_728.wav|Someone do something!|femaledarkelf
wavs/voiceline_729.wav|Die, you filthy beast!|femaledarkelf
wavs/voiceline_730.wav|Die, beast!|femaledarkelf
wavs/voiceline_731.wav|Get away from me.|femaledarkelf
wavs/voiceline_732.wav|I saw you steal that!|femaledarkelf
wavs/voiceline_733.wav|You thieving little elf!|femaledarkelf
wavs/voiceline_734.wav|Why are you doing that?|femaledarkelf
wavs/voiceline_735.wav|What are you doing, s'wit?|femaledarkelf
wavs/voiceline_736.wav|Help, someone!|femaledarkelf
wavs/voiceline_737.wav|It's in the most immediate danger, if that dragon is lurking in the mountains...|femaledarkelf
wavs/voiceline_738.wav|My lord, we should send troops to Riverwood at once.|femaledarkelf
wavs/voiceline_739.wav|Yes, my Jarl.|femaledarkelf
wavs/voiceline_740.wav|Your main job will be to keep an eye out and get the people to safety if the town is attacked.|femaledarkelf
wavs/voiceline_741.wav|I can't afford to send anyone else. And we don't know where the dragon is. |femaledarkelf
wavs/voiceline_742.wav|The Jarl has finally agreed to send you back to Riverwood.|femaledarkelf
wavs/voiceline_743.wav|I don't expect the three of you to fight off a dragon by yourselves. But I do expect you to do your duty.|femaledarkelf
wavs/voiceline_744.wav|You little wretch, I saw that!|femaledarkelf
wavs/voiceline_745.wav|Some of these Nords will come up with any excuse to despise us.|femaledarkelf
wavs/voiceline_746.wav|And it isn't just the dark elves they hate -- they make a target of the Argonians as well.|femaledarkelf
wavs/voiceline_747.wav|In fact, just about anyone who isn't a Nord is fair game for their bullying.|femaledarkelf
wavs/voiceline_748.wav|Don't worry, my lord. I'm the very soul of caution.|femaledarkelf
wavs/voiceline_749.wav|Tell him what you told me. About the dragon.|femaledarkelf
wavs/voiceline_750.wav|I'd take this a bit more seriously if I were you. If a dragon decides to attack Whiterun I don't know if we can stop it.|femaledarkelf
wavs/voiceline_751.wav|You should come, too.|femaledarkelf
wavs/voiceline_752.wav|Farengar, you need to come at once. A dragon's been sighted nearby.|femaledarkelf
wavs/voiceline_753.wav|Farengar!|femaledarkelf
wavs/voiceline_754.wav|Let's go.|femaledarkelf
wavs/voiceline_761.wav|What do you need to take?|femaledarkelf
wavs/voiceline_762.wav|Fine. What?|femaledarkelf
wavs/voiceline_763.wav|Forget it. I don't do that kind of work.|femaledarkelf
wavs/voiceline_764.wav|Right, then.|femaledarkelf
wavs/voiceline_765.wav|I'm heading home if you need me.|femaledarkelf
wavs/voiceline_766.wav|What?|femaledarkelf
wavs/voiceline_767.wav|Still have something you need?|femaledarkelf
wavs/voiceline_768.wav|Let's not waste any time.|femaledarkelf
wavs/voiceline_769.wav|Looks like you got someone already.|femaledarkelf
wavs/voiceline_770.wav|We've stopped. What is it?|femaledarkelf
wavs/voiceline_771.wav|I'm still here.|femaledarkelf
wavs/voiceline_772.wav|Let's get going.|femaledarkelf
wavs/voiceline_773.wav|We going?|femaledarkelf
wavs/voiceline_774.wav|Still standing here.|femaledarkelf
wavs/voiceline_775.wav|I'll be right here, then.|femaledarkelf
wavs/voiceline_776.wav|Let's go.|femaledarkelf
wavs/voiceline_777.wav|Lead on, then.|femaledarkelf
wavs/voiceline_778.wav|Following.|femaledarkelf
wavs/voiceline_779.wav|No. Not possible.|femaledarkelf
wavs/voiceline_780.wav|Your call.|femaledarkelf
wavs/voiceline_781.wav|Go on ahead. I'll stand guard.|femaledarkelf
wavs/voiceline_782.wav|He was rather straight forward with Torygg.|femaledarkelf
wavs/voiceline_783.wav|Was it cowardly then to accept the White-Gold Concordat?|femaledarkelf
wavs/voiceline_784.wav|True. He's already proven his personal strength. Now he seeks to prove his army's. |femaledarkelf
wavs/voiceline_785.wav|Finally.|femaledarkelf
wavs/voiceline_786.wav|Prey waits.|femaledarkelf
wavs/voiceline_787.wav|"That """"boy"""" was High King of Skyrim."|femaledarkelf
wavs/voiceline_788.wav|Ulfric is the one who has offended. |femaledarkelf
wavs/voiceline_789.wav|It's time to decide.|femaledarkelf
wavs/voiceline_790.wav|But, Proventus has a point. Ulfric has made it clear. In his mind, to refuse his claim is to side with the Empire.|femaledarkelf
wavs/voiceline_791.wav|Wait for me.|femaledarkelf
wavs/voiceline_792.wav|Here he comes! Find cover and make every arrow count!|femaledarkelf
wavs/voiceline_793.wav|I'd advise you all to trust in the strength of your sword arm over tales and legends.|femaledarkelf
wavs/voiceline_794.wav|But I don't need some mythical Dragonborn. Someone who can put down a dragon is more than enough for me.|femaledarkelf
wavs/voiceline_795.wav|I've been all across Tamriel. I've seen plenty of things just as outlandish as this.|femaledarkelf
wavs/voiceline_796.wav|I understand.|femaledarkelf
wavs/voiceline_797.wav|Of course.|femaledarkelf
wavs/voiceline_798.wav|How much?|femaledarkelf
wavs/voiceline_799.wav|It can't be helped.|femaledarkelf
wavs/voiceline_800.wav|Not my problem.|femaledarkelf
wavs/voiceline_801.wav|It would seem so.|femaledarkelf
wavs/voiceline_802.wav|It's all in this note.|femaledarkelf
wavs/voiceline_803.wav|You've done well.|femaledarkelf
wavs/voiceline_804.wav|Maybe you can help me.|femaledarkelf
wavs/voiceline_805.wav|Thank you. Here, this is for you.|femaledarkelf
wavs/voiceline_806.wav|Just bring it back to me.|femaledarkelf
wavs/voiceline_807.wav|I can pay you.|femaledarkelf
wavs/voiceline_808.wav|In a fight, if you see a big wind up, get out of the way or bash him with your shield. Attacks like that go right through a regular block.|femaledarkelf
wavs/voiceline_809.wav|When the other guy has his shield up, regular blows are useless. Wind up and hit him with a really powerful attack to get past that shield.|femaledarkelf
wavs/voiceline_810.wav|Even if your opponent doesn't have a shield, those big, powerful blows can stagger him. Leaves him open for a quick follow up blow.|femaledarkelf
wavs/voiceline_811.wav|Using two weapons means you've got no defense. You can't block anything. But if you hit him with both at the same time, he may not get up again.|femaledarkelf
wavs/voiceline_812.wav|Only a fool lets himself get surrounded. Back up and make them come at you one at a time.|femaledarkelf
wavs/voiceline_813.wav|Those big, powerful blows are tiring. Pace yourself until you've got the stamina to do one.|femaledarkelf
wavs/voiceline_814.wav|Any fool can just flail about, swinging his weapon as fast as he can. Any fool can die. Keep your guard up and wait for an opening.|femaledarkelf
wavs/voiceline_815.wav|Don't just stand still to do your big wind-up blows. Which way you're moving changes what happens and can be a big advantage.|femaledarkelf
wavs/voiceline_816.wav|Ah! It burns!|femaledarkelf
wavs/voiceline_817.wav|I'm on fire!|femaledarkelf
wavs/voiceline_819.wav|Well then, you're talking to the right person. I'm the only one left in Tamriel that can get my hands on it.|femaledarkelf
wavs/voiceline_820.wav|It's damn near impossible to find anymore. You want to buy it off of me?|femaledarkelf
wavs/voiceline_821.wav|I do. Still want to buy it?|femaledarkelf
wavs/voiceline_822.wav|I'm sorry you feel my illegal contraband is overpriced, perhaps you should bring it up at the next merchant guild meeting.|femaledarkelf
wavs/voiceline_823.wav|Look, you want it, I got it. You know the price, so talk to me when you want to cough up the gold.|femaledarkelf
wavs/voiceline_824.wav|Good. Here, take this key.|femaledarkelf
wavs/voiceline_825.wav|The Balmora Blue is locked in a chest under the docks near the Red Wave. Hope you like getting wet.|femaledarkelf
wavs/voiceline_826.wav|Sorry, guess it's too rich for your blood. Come back when you find the coin.|femaledarkelf
wavs/voiceline_827.wav|I'm afraid not. How else can a poor, overworked sailor like myself expect to earn a living?|femaledarkelf
wavs/voiceline_828.wav|Make sure to pull your bow all the way back to get the most power out of your shot.|femaledarkelf
wavs/voiceline_829.wav|If you want to sharpen your blade, use the grindstone. Although you'll need the right raw materials, such as iron or steel.|femaledarkelf
wavs/voiceline_830.wav|Want to improve your armor? Use the workbench. Make sure you have the right raw materials, such as iron or steel.|femaledarkelf
wavs/voiceline_831.wav|If you want to make new armor or weapons, use the forge. It takes plenty of raw materials though, such as iron or steel.|femaledarkelf
wavs/voiceline_832.wav|Before you can enchant your weapon or armor, you'll need to learn an enchantment by sacrificing an enchanted item. Just use the arcane enchanter.|femaledarkelf
wavs/voiceline_833.wav|If you know an enchantment and have a filled soul gem, you can enchant armor and weapons. Just use the arcane enchanter.|femaledarkelf
wavs/voiceline_834.wav|You can eat an ingredient to learn one of its properties. However, they taste disgusting.|femaledarkelf
wavs/voiceline_835.wav|You can make your own potions by mixing up to three ingredients together. Just use the Alchemy Lab.|femaledarkelf
wavs/voiceline_837.wav|You've come to the wrong city, then. Windhelm's a haven of prejudice and narrow thinking, unworthy of one such as you.|femaledarkelf
wavs/voiceline_838.wav|Then we have nothing more to talk about.|femaledarkelf
wavs/voiceline_839.wav|Do you hate the dark elves? Are you here to bully us and tell us to leave?|femaledarkelf
wavs/voiceline_840.wav|I'm staying out of this.|femaledarkelf
wavs/voiceline_841.wav|Okay. Just this once.|femaledarkelf
wavs/voiceline_842.wav|How can I argue with that?|femaledarkelf
wavs/voiceline_843.wav|Okay, okay. You've talked me into it.|femaledarkelf
wavs/voiceline_844.wav|No need to get rough!|femaledarkelf
wavs/voiceline_845.wav|Whatever you say!|femaledarkelf
wavs/voiceline_846.wav|Don't hurt me! You win.|femaledarkelf
wavs/voiceline_847.wav|A little coin always greases the wheels.|femaledarkelf
wavs/voiceline_848.wav|Gold solves most problems, doesn't it?|femaledarkelf
wavs/voiceline_849.wav|For that price? Sure.|femaledarkelf
wavs/voiceline_850.wav|You expect me to believe that?|femaledarkelf
wavs/voiceline_851.wav|Nah. I don't think so.|femaledarkelf
wavs/voiceline_852.wav|That doesn't change anything.|femaledarkelf
wavs/voiceline_853.wav|I'll teach you to talk to me that way!|femaledarkelf
wavs/voiceline_854.wav|Hope you're willing to back those words up with your fists!|femaledarkelf
wavs/voiceline_855.wav|I don't have to take that from you!|femaledarkelf
wavs/voiceline_856.wav|As we walk these stone passages, we delve into the very bones of the earth.|femaledarkelf
wavs/voiceline_857.wav|I'm afraid we have little to offer you in the way of hospitality.|femaledarkelf
wavs/voiceline_858.wav|I'm a Blade, now. I can hardly believe it.|femaledarkelf
wavs/voiceline_859.wav|By my honor, I pledge to rid Tamriel of dragons.|femaledarkelf
wavs/voiceline_860.wav|Dragonborn. What do you need?|femaledarkelf
wavs/voiceline_861.wav|We're with you, Dragonborn.|femaledarkelf
wavs/voiceline_862.wav|I do.|femaledarkelf
wavs/voiceline_866.wav|Fresh meats and produce! Get them before they're gone!|femaledarkelf
wavs/voiceline_867.wav|All meats guaranteed clean and free from Rockjoint!|femaledarkelf
wavs/voiceline_868.wav|Vegetables as crisp as a winter's morning!|femaledarkelf
wavs/voiceline_869.wav|Well, I'd be careful if I were you. I hear the Nords hunt them for some kind of initiation rite and not all of them end up victorious.|femaledarkelf
wavs/voiceline_870.wav|The last traveler that traded me some said he found them at a place called Ancient's Ascent.|femaledarkelf
wavs/voiceline_871.wav|Careful though, rumor has it a dragon makes its home there.|femaledarkelf
wavs/voiceline_872.wav|Oh! Well if you change your mind, come back and see me.|femaledarkelf
wavs/voiceline_873.wav|I picked up a trick from a butcher in Elinhir, a small town over the border in Hammerfell.|femaledarkelf
wavs/voiceline_889.wav|Get it into the trap before it kills us all!|femaledarkelf
wavs/voiceline_890.wav|Let's get this over with.|femaledarkelf
wavs/voiceline_891.wav|You're either the bravest person I've ever met, or the biggest fool.|femaledarkelf
wavs/voiceline_892.wav|What? Nooo!|femaledarkelf
wavs/voiceline_893.wav|We've got an assassin! Check the shadows!|femaledarkelf
wavs/voiceline_894.wav|Gods help us!|femaledarkelf
wavs/voiceline_895.wav|What in the...?|femaledarkelf
wavs/voiceline_896.wav|Did you hear something?|femaledarkelf
wavs/voiceline_897.wav|By the gods, did that really just happen?!|femaledarkelf
wavs/voiceline_898.wav|Murder! Murder!|femaledarkelf
wavs/voiceline_899.wav|Help! Somebody, help!|femaledarkelf
wavs/voiceline_900.wav|My blade is yours once more.|femaledarkelf
wavs/voiceline_901.wav|Looks like you've got some help already. I'll join you, but you'll have to let your comrade go. What do you say?|femaledarkelf
wavs/voiceline_902.wav|You've been a worthy patron. Shall I join you once more, free of charge?|femaledarkelf
wavs/voiceline_903.wav|My patron appears once more. Have you need of my blade?|femaledarkelf
wavs/voiceline_904.wav|It pleases me to see you again, my patron.|femaledarkelf
wavs/voiceline_905.wav|I probably shouldn't tell everyone who asks. This is important business, you know.|femaledarkelf
wavs/voiceline_906.wav|There's been word of some trouble nearby. I'm on my way to investigate.|femaledarkelf
wavs/voiceline_907.wav|Now I have some time to kill...|femaledarkelf
wavs/voiceline_908.wav|Just make sure to take care of whatever's going on there. It's my name on the line.|femaledarkelf
wavs/voiceline_909.wav|You want to pay me to do my job? Fine. I'll mark the location on your map.|femaledarkelf
wavs/voiceline_910.wav|All right, all right! No need to get violent. We're on the same side.|femaledarkelf
wavs/voiceline_911.wav|I'll mark it on your map. This one's on you. |femaledarkelf
wavs/voiceline_912.wav|Someone's going to get hurt, all right. |femaledarkelf
wavs/voiceline_913.wav|If you really want to do my job for me... Here, I'll mark the location on your map.|femaledarkelf
wavs/voiceline_914.wav|No, I think I've got this one. Thanks, though. |femaledarkelf
wavs/voiceline_915.wav|Thanks for wasting my time. |femaledarkelf
wavs/voiceline_927.wav|And where would that be?|femaledarkelf
wavs/voiceline_928.wav|I can't believe Miraak made us build those shrines. To take our free will like that... just horrible.|femaledarkelf
wavs/voiceline_929.wav|As the wife to the Second Councilor of Raven Rock, it would be my pleasure to help you any way that I can.|femaledarkelf
wavs/voiceline_930.wav|Your efforts in Raven Rock have proven most invigorating for my husband. I haven't seen him this pleased in many years.|femaledarkelf
wavs/voiceline_931.wav|You aren't here with bad news regarding my husband, are you? I couldn't bear it.|femaledarkelf
wavs/voiceline_932.wav|It's been a long time since I walked the ashlands of Vvardenfell. I miss it terribly.|femaledarkelf
wavs/voiceline_933.wav|Perhaps our town isn't as grand as Mournhold, but it's our home and we must make the most of it.|femaledarkelf
wavs/voiceline_934.wav|You've brought so much hope to our people, we are forever in your debt.|femaledarkelf
wavs/voiceline_935.wav|My husband Vendil feared visitors would shun Raven Rock. I'm glad to see he was mistaken.|femaledarkelf
wavs/voiceline_936.wav|Always nice to speak to someone from the mainland.|femaledarkelf
wavs/voiceline_937.wav|I hope you enjoy your stay in Raven Rock.|femaledarkelf
wavs/voiceline_938.wav|I could never leave Adril behind, and he will never leave Lleril.|femaledarkelf
wavs/voiceline_939.wav|Besides, I'd never work for Neloth! I heard he cut the heart out of his former apprentice.|femaledarkelf
wavs/voiceline_940.wav|I'm sorry, my love. It's this island... it's never felt the same since we left Vvardenfell. It's as though a part of me is missing.|femaledarkelf
wavs/voiceline_941.wav|What's wrong with you? Do you want to ruin everything?|femaledarkelf
wavs/voiceline_942.wav|How much longer do you intend to serve as his shield, Adril?|femaledarkelf
